paper_idx,title,n_sentences,comp,suff,rank,mae,rmse,stab,time,cpu_time,repeat_time
137,"Reasoning LLMs-as-Judges, which can benefit from inference-time scaling, provide",3,0.01878678798675537,-0.027360498905181885,1.0,0.333666444615116,0.39784820392556597,1.0,0.6904559999820776,5.578125,0.703235800009376
138,Can large language models (LLMs) directly serve as powerful world models for mod,6,0.03415614366531372,-0.038823485374450684,0.4285714285714286,0.25267493989332646,0.3479134539148744,1.0,5.294217599963304,42.078125,5.305524733344403
139,DeFi (Decentralized Finance) is one of the most important applications of today',3,-0.001257479190826416,0.07251214981079102,-0.5,0.5521888241826861,0.565082125622502,1.0,0.7506256999913603,6.015625,0.7436764666538996
140,Large Language Models (LLMs) exhibit impressive results across a wide range of n,3,0.038346707820892334,0.005024611949920654,0.5,0.9171692961321226,1.029581522281088,1.0,0.7357530000153929,5.9375,0.7216116333535562
141,Large Language Models (LLMs) have showcased impressive capabilities in text comp,5,0.03892403841018677,-0.01936870813369751,0.7,0.2866416665729208,0.39253771020047734,0.9999999999999999,2.7371770000318065,21.84375,2.747860099984488
142,The era of Large Language Models (LLMs) raises new demands for automatic evaluat,3,0.05194830894470215,0.0013518333435058594,1.0,0.42990768308079236,0.45976412530650723,1.0,0.6538122000056319,5.109375,0.6542799666640349
143,"We present GhostShell, a novel approach that leverages Large Language Models (LL",3,0.016971290111541748,-0.013999462127685547,1.0,0.26919202026942624,0.38470287308143447,1.0,0.7191788000054657,5.75,0.6847800999918642
144,"The tendency to find and exploit ""shortcuts"" to complete tasks poses significant",4,0.016462326049804688,-0.023841142654418945,0.7999999999999999,0.4822632162547119,0.5122894914163026,1.0,1.7062410000362433,13.65625,1.6852627666667104
145,We introduce a novel framework for simulating macroeconomic expectations using L,4,0.030860722064971924,-0.01593869924545288,0.7999999999999999,0.2213585108570155,0.35149903906920715,1.0,1.3074137000367045,10.484375,1.3359162666796085
146,As AI agents increasingly act on behalf of human stakeholders in economic settin,6,0.007523298263549805,-0.016487181186676025,0.4285714285714286,0.33092442524881593,0.42858238123866743,1.0,5.070370299974456,40.09375,5.037306300015189
147,Despite the impressive generative abilities of black-box large language models (,3,0.0008370280265808105,0.040126800537109375,-0.5,0.4224352460392741,0.5042565746819262,1.0,0.7870947999763303,6.1875,0.783097033330705
148,Recent advancements in Large Language Models (LLMs) have expanded the horizons o,3,0.04037600755691528,0.0006204843521118164,0.5,0.3121174642383195,0.39898384698427314,1.0,0.6683929999708198,5.234375,0.657522166671697
149,"Test set contamination, wherein test data from a benchmark ends up in a newer mo",4,0.008471310138702393,0.0006301999092102051,1.0,0.38728960654545014,0.47855399893966577,1.0,1.341444599966053,10.859375,1.3457828000149068
150,"We present LLM-Blender, an ensembling framework designed to attain consistently ",6,0.03872394561767578,-0.031456589698791504,0.48571428571428577,0.235856751080056,0.3435842039105078,1.0,4.7934743000078015,38.109375,4.782963833325387
151,Large language models (LLMs) have opened new opportunities for transforming natu,5,0.064544677734375,-0.026156187057495117,0.7,0.29101694230145336,0.3693113443973817,0.9999999999999999,2.6853610000107437,21.25,2.6610226666671224
152,We study an auction setting in which bidders bid for placement of their content ,3,0.017250895500183105,0.0034883618354797363,1.0,0.688169673500509,0.6900361570609663,1.0,0.6133744999533519,4.859375,0.5863306666724384
153,Padding tokens are widely used in large language models (LLMs) to equalize seque,2,0.09039974212646484,0.011340975761413574,0.9999999999999999,0.5144494584049475,0.5154395435839125,0.9999999999999999,0.3408249000203796,2.5625,0.3328197000082582
154,Large Language Models (LLMs) are increasingly being implemented as joint decisio,6,0.0419999361038208,-0.020431339740753174,0.6,0.24955100251327508,0.34518094391441684,1.0,4.326143599988427,34.59375,4.325336300011259
155,Code generation with Large Language Models (LLMs) has helped to increase softwar,3,0.06188613176345825,-0.02407228946685791,1.0,0.3918492425441487,0.4213524850903643,1.0,0.8468620999483392,6.625,0.8390591666878512
156,Large language models (LLMs) exhibit dynamic capabilities and appear to comprehe,4,0.0509452223777771,-0.02269303798675537,1.0,0.33053079734078333,0.394019560374831,1.0,1.6038516000262462,12.734375,1.6009100333127815
157,The identification of political actors who put forward claims in public debate i,3,0.09777313470840454,-0.03947126865386963,0.5,0.8432734023322787,0.9949712069876846,1.0,0.6387005999567918,5.0,0.6309742666586923
158,Large language models (LLMs) have recently revolutionized language processing ta,5,0.0019317269325256348,0.0029830336570739746,0.7999999999999999,0.4803420678279096,0.5407069954035639,0.9999999999999999,3.258198600029573,25.96875,3.272002166660968
159,Routing large language models (LLMs) is a new paradigm that uses a router to rec,5,0.015457570552825928,-0.008818626403808594,0.49999999999999994,0.2835496277472361,0.3759373488493267,0.9999999999999999,3.200745999987703,25.65625,3.20447189999201
160,As Large Language Models (LLMs) of Prompt Jailbreaking are getting more and more,3,0.01449728012084961,0.027303874492645264,0.5,0.959274740244444,1.015227499232638,1.0,0.5878429000149481,4.609375,0.5726044333229462
161,"Recently, large language models (LLMs) have been deployed to tackle various soft",2,0.15621554851531982,-0.015368402004241943,0.9999999999999999,0.4314943998216827,0.4318178136554207,0.9999999999999999,0.3652573999715969,2.875,0.3517410000398134
162,Large language models (LLMs) have shown exceptional proficiency in natural langu,5,0.03015923500061035,-0.031146705150604248,0.6,0.31599742172727674,0.3918784374806352,0.9999999999999999,2.4338624000083655,19.3125,2.428275633351101
163,"Tabular data have been playing a vital role in diverse real-world fields, includ",2,0.032339632511138916,-0.008804082870483398,0.9999999999999999,0.8685083184440886,1.0234990357623885,0.9999999999999999,0.29899720003595576,2.375,0.2898295000001478
164,There is general agreement that fostering trust and cooperation within the AI de,4,0.001098036766052246,0.02354133129119873,0.0,0.6907842927112045,0.8444780890525402,1.0,1.5505587999941781,12.4375,1.5565168000175618
165,"LLM app stores have seen rapid growth, leading to the proliferation of numerous ",4,0.010498404502868652,0.002817809581756592,0.39999999999999997,0.29644075357808997,0.40854373670051697,1.0,1.8731420999974944,14.859375,1.881226299990279
166,Making a good graphic that accurately and efficiently conveys the desired messag,3,0.009560883045196533,0.042176902294158936,-0.5,0.8930090004562663,1.0238314895507636,1.0,0.6561140000121668,5.125,0.6546256333628359
167,Traditional reinforcement learning and planning typically requires vast amounts ,5,0.012583553791046143,-0.03105616569519043,0.09999999999999999,0.5112607478368002,0.5553698137586759,0.9999999999999999,3.578113699972164,28.3125,3.5449327333287024
168,Large Language Model (LLM) services exhibit impressive capability on unlearned t,4,0.029093682765960693,-0.001833200454711914,0.19999999999999998,0.39786327975843144,0.4507354228383865,1.0,1.46904659998836,11.75,1.4672262000191647
169,"As large language models engage in extended reasoning tasks, they accumulate sig",3,0.05432844161987305,-0.02433556318283081,0.5,0.39336624208380094,0.42976505547785776,1.0,0.7578169000335038,5.90625,0.744313033336463
170,"Because ""out-of-the-box"" large language models are capable of generating a great",4,0.02213197946548462,-0.02570664882659912,0.19999999999999998,0.40585121589656925,0.4544105580178823,1.0,1.469874800008256,11.65625,1.4679643666604534
171,Large Language Models (LLMs) need to adapt their predictions to diverse cultural,4,0.02597111463546753,-0.014653563499450684,1.0,0.3336754851891865,0.4107732857325851,1.0,1.4241311000077985,11.375,1.4190330666606314
172,Although large language models (LLMs) have achieved significant success in natur,3,0.02927011251449585,-0.007166504859924316,0.5,0.2877256911439989,0.39694913813687555,1.0,0.6859891999629326,5.359375,0.682938166661188
173,Large language models (LLMs) may generate outputs that are misaligned with user ,2,0.08548831939697266,-0.01305532455444336,0.9999999999999999,0.4500576585697278,0.45074692481508727,0.9999999999999999,0.35088149999501184,2.890625,0.34685993334278464
174,Large Language Models (LLMs) have gained significant attention in on-device appl,3,0.021737217903137207,-7.522106170654297e-05,0.5,0.5181137499505685,0.5315760361423012,1.0,0.716140299977269,5.75,0.7215101666515693
175,Large language models are increasingly used as judges (LLM-as-a-judge) to evalua,3,0.03791022300720215,-0.015991389751434326,0.5,0.28500243471594927,0.3914671994782213,1.0,0.6939425999880768,5.59375,0.6801062666733438
176,The common approach to communicate a large language model's (LLM) uncertainty is,3,0.027519166469573975,0.008938014507293701,1.0,0.334536917675577,0.4180806738550101,1.0,0.7663843000191264,6.109375,0.7439920333369324
177,"This paper presents $\forall$uto$\exists$val, a new approach for scaling LLM ass",3,0.08701038360595703,-0.018250644207000732,1.0,0.3790112469804368,0.40979357597198773,1.0,0.9072536999592558,7.046875,0.872014966676943
178,"Despite their performance, large language models (LLMs) can inadvertently perpet",4,0.028449654579162598,-0.020482420921325684,0.7999999999999999,0.3528384837529812,0.4159588066289888,1.0,1.9976244999561459,15.828125,1.9838975666789338
179,"To broaden the dissemination of scientific knowledge to diverse audiences, it is",3,0.02743852138519287,-0.030691027641296387,0.5,0.37301002164804037,0.42923475610705886,1.0,0.6792948999791406,5.296875,0.6648853667041598
180,"Large Language Models (LLMs) have reshaped natural language processing, powering",6,-0.0028175711631774902,-0.011297166347503662,0.4285714285714286,0.5932616776917178,0.6261874424234511,1.0,4.797001499973703,37.96875,4.77452963332568
181,RAPID-LLM is a unified performance modeling framework for large language model (,3,0.10392969846725464,-0.00617671012878418,1.0,0.3535242455207188,0.3876070873888195,1.0,0.5904562999494374,4.75,0.5831297666494114
183,"In this note we revisit the Lin, Lunin, Maldacena (LLM) class of d=11 supergravi",5,0.04269230365753174,-0.03355741500854492,0.7,0.29205164296327196,0.3760369457999799,0.9999999999999999,3.2660637000226416,26.0625,3.2919542666641064
184,Large language models (LLMs) have received considerable attention recently due t,3,0.04496777057647705,-0.037291884422302246,1.0,0.2992246253899449,0.38229356712667306,1.0,0.6178760000038892,4.84375,0.60176886668584
185,Speculative decoding (SD) accelerates large language model (LLM) reasoning by us,5,0.0019837617874145508,0.11235576868057251,0.8999999999999998,0.37397970202380576,0.4644944067117988,0.9999999999999999,2.282003300031647,18.15625,2.306809200012746
186,Recent leaps in large language models (LLMs) caused a revolution in programming ,2,0.0854988694190979,-0.002140343189239502,0.9999999999999999,0.29719005318533537,0.3592044532031174,0.9999999999999999,0.33481990004656836,2.765625,0.3202367333384852
187,"While penetration testing plays a vital role in cybersecurity, achieving fully a",3,0.045911312103271484,-0.01264721155166626,1.0,0.6670864867923433,0.6695514273419647,1.0,0.9978753000032157,7.921875,1.0164758333315451
188,The prediction of crystal properties plays a crucial role in the crystal design ,4,0.01867431402206421,-0.03683757781982422,1.0,0.2735438723786142,0.3897682417880342,1.0,1.4739961000159383,11.625,1.4633189000111695
189,"Transformers, driven by attention mechanisms, form the foundation of large langu",6,0.06387859582901001,-0.017201900482177734,0.6,0.31897483340793836,0.3944172922183029,1.0,5.07800059998408,40.484375,4.993153799984914
191,Retrieval-augmented generation (RAG) is typically optimized for topical relevanc,3,0.06519615650177002,-0.025525987148284912,0.5,0.3754588804185122,0.41220801935889406,1.0,0.8685770999873057,7.0,0.8893174000162011
192,The increase in open-source availability of Large Language Models (LLMs) has ena,5,0.01764357089996338,-0.02353823184967041,0.6,0.35588974246071226,0.45923596384915605,0.9999999999999999,3.629221100010909,29.0625,3.6299566333376183
193,"Large Language Models (LLMs) are increasingly deployed in medicine. However, the",6,0.003574073314666748,0.05719655752182007,0.2,0.2666370751438963,0.3778851334307727,1.0,5.577093499945477,44.40625,5.537707600024684
194,"Large language models (LLMs) have revolutionized the field of AI, demonstrating ",4,0.019231796264648438,-0.015230715274810791,0.39999999999999997,0.541590540028591,0.5811385674627958,1.0,1.4634563000290655,11.828125,1.453667933315349
195,"As Large Language Models (LLMs) are rapidly growing in popularity, LLM inference",3,0.08444017171859741,-0.022767066955566406,0.5,0.296565319339897,0.3628602331409658,1.0,0.7862154000322334,6.0,0.7561735999964488
196,Current research in adversarial robustness of LLMs focuses on discrete input man,3,1.71661376953125e-05,0.06816297769546509,-0.5,0.30344724360808445,0.42318614283918926,1.0,0.7511913999915123,5.984375,0.725436566649781
197,This report aims to evaluate the performance of large language models (LLMs) in ,5,0.03301316499710083,-0.006515681743621826,0.9999999999999999,0.2676567935735049,0.37830992051669704,0.9999999999999999,2.8033565999940038,22.15625,2.7611454000192075
198,"In recent years, large language models (LLMs) have become incredibly popular, wi",2,0.12157762050628662,-0.023453831672668457,0.9999999999999999,0.33046094660204367,0.3625130566548754,0.9999999999999999,0.36602259997744113,2.84375,0.3607449666596949
199,"Language models are powerful tools, yet their factual knowledge is still poorly ",3,0.03591728210449219,0.06917321681976318,1.0,0.861676727886188,0.9120999967910639,1.0,0.8468126999796368,6.59375,0.8326339333434589
200,Large language model unlearning aims to remove harmful information that LLMs hav,6,0.02299034595489502,-0.03787475824356079,0.7714285714285715,0.2767031001935367,0.36748273355933925,1.0,4.928607999987435,38.984375,4.890771200026696
201,Significant advancements have been made by Large Language Models (LLMs) in the d,3,0.056386590003967285,-0.03669792413711548,1.0,0.3780091463394546,0.41793909722016903,1.0,0.7950246999971569,6.203125,0.8120399000084338
202,We explore the use of Large Language Model (LLM-based) chatbots to power recomme,8,0.02321404218673706,-0.038203299045562744,0.6190476190476191,0.19810746393650971,0.3097308106233815,1.0,15.282831499993335,121.640625,15.310776066655913
203,We claim that LLMs can be paired with formal analysis methods to provide accessi,2,0.05910384654998779,-0.011939764022827148,0.9999999999999999,0.4642405098344406,0.4676838163277067,0.9999999999999999,0.3048019999987446,2.46875,0.29834626669374603
204,"Large Language Models (LLMs) are becoming increasingly persuasive, demonstrating",3,0.05866122245788574,-0.006647825241088867,1.0,0.4458097802138088,0.46787236163422063,1.0,0.873392999987118,6.859375,0.8535790666549777
205,An LLM is stable if it reaches the same conclusion when asked the identical ques,3,0.0029289722442626953,0.03412151336669922,-0.5,0.8408084461380733,0.9036287024343697,1.0,0.7624586999882013,6.125,0.7579094999819063
206,"As hardware design complexity escalates, there is an urgent need for advanced au",2,0.05644559860229492,-0.0024337172508239746,0.9999999999999999,0.8543935091143298,1.0073664723370177,0.9999999999999999,0.34514109999872744,2.71875,0.33175420000528294
207,"In the era of Large Language Models (LLMs), given their remarkable text understa",2,0.13398468494415283,-0.008863091468811035,0.9999999999999999,0.6778497156705965,0.7006944850081226,0.9999999999999999,0.39864179998403415,3.21875,0.391408933326602
208,While Large Language Models (LLMs) can solve many NLP tasks in zero-shot setting,2,0.06624656915664673,-0.0067105889320373535,0.9999999999999999,0.2780337537764104,0.36279139741543687,0.9999999999999999,0.3504317000042647,2.796875,0.3420300666669694
209,Despite advances in the field of privacy-preserving Natural Language Processing ,3,-9.453296661376953e-05,0.0762103796005249,0.5,0.7909854455294613,0.9660696664895478,1.0,0.7854110000189394,6.421875,0.7745774333404066
210,Large Language Models (LLMs) have demonstrated strong natural language processin,3,0.05363285541534424,-0.0244981050491333,0.5,0.39299845697037955,0.4309578411663929,1.0,0.8498082999722101,6.84375,0.8435019333458816
211,The exceptional potential of large language models (LLMs) in handling text infor,5,0.02982550859451294,-0.0051451921463012695,0.8999999999999998,0.33237548885128004,0.4079896480946702,0.9999999999999999,3.171405099972617,25.203125,3.1705523999989964
212,Retrieval-augmented generation (RAG) enhances large language models (LLMs) for d,6,0.03404736518859863,-0.025949418544769287,-0.028571428571428574,0.28417981561765027,0.36871207623283025,1.0,7.438716500008013,59.296875,7.450815700013966
213,Evaluating the reasoning abilities of large language models (LLMs) is challengin,5,0.004936575889587402,0.005922257900238037,0.6,0.24906994038869246,0.3716168716224607,0.9999999999999999,2.532297900004778,19.9375,2.4852072333257333
214,Systematic review (SR) is a popular research method in software engineering (SE),2,0.16225087642669678,-0.0058896541595458984,0.9999999999999999,0.5405930254587181,0.5471493681373791,0.9999999999999999,0.3284853000077419,2.5,0.3053302999857503
215,"Large Language Model (LLM) adapters enable low-cost model specialization, but in",6,0.04295814037322998,-0.020181894302368164,0.4285714285714286,0.37886638900917813,0.4369253871278088,1.0,4.770356199995149,37.96875,4.745082333334722
216,"LLM use in annotation is becoming widespread, and given LLMs' overall promising ",4,0.00214463472366333,-0.025975286960601807,0.7999999999999999,0.31080557762375394,0.3969211411791483,1.0,1.7028534000273794,13.453125,1.6648131333252725
217,Large Language Models (LLMs) are a double-edged sword capable of generating harm,3,0.037708163261413574,-0.0076296329498291016,0.5,0.35929108267643156,0.4192144726232609,1.0,0.9099304000264965,7.3125,0.8858606000236856
218,As large language model (LLM) agents are deployed autonomously in diverse contex,4,0.0384368896484375,-0.03545135259628296,0.7999999999999999,0.3397618474136264,0.40167452066887643,1.0,2.0054020999814384,15.828125,1.9861494999883387
219,Heterogeneous Large Language Model (LLM) fusion integrates the strengths of mult,6,0.0008683204650878906,0.09141933917999268,0.8857142857142858,0.25527336806006246,0.38030392646042943,1.0,5.869524199981242,46.890625,5.886660599984073
220,The Black-Litterman model addresses the sensitivity issues of tra- ditional mean,3,0.04832535982131958,-0.0192299485206604,0.5,0.23098205349024734,0.363178803664198,1.0,0.7224716999917291,5.78125,0.7286673000198789
221,"LLM providers typically offer multiple LLM tiers, varying in performance and pri",5,0.0205344557762146,-0.019757866859436035,0.6,0.3193799158478508,0.39830074826131884,0.9999999999999999,3.0501914999913424,24.4375,3.0268663666793145
222,Large language models (LLMs) have demonstrated impressive performance on natural,4,0.021257996559143066,0.004403948783874512,0.39999999999999997,0.3667177075704725,0.4463496064809078,1.0,1.6092680000001565,12.796875,1.5917059333296493
223,LLM-integrated applications and agents are vulnerable to prompt injection attack,3,0.06091552972793579,-0.04405498504638672,1.0,0.5685904024280352,0.5700434412318368,1.0,0.6745399000355974,5.359375,0.6833149000109794
224,"This paper revisits the LLM cache bandit problem, with a special focus on addres",5,0.02794015407562256,-0.009919524192810059,0.3,0.28736077596371984,0.3766229221745408,0.9999999999999999,2.777231500018388,22.171875,2.7801000666610585
225,Grounding the reasoning ability of large language models (LLMs) for embodied tas,3,0.0027006864547729492,0.1111026406288147,-0.5,0.5199993851550252,0.6313245193157444,1.0,0.7254884000285529,5.859375,0.7331029999962387
226,Verifiable generation aims to let the large language model (LLM) generate text w,5,0.05111420154571533,-0.028122305870056152,0.8999999999999998,0.2740224545510624,0.3548795565470872,0.9999999999999999,2.8354606999782845,22.5,2.803497366665397
227,The rise of Large Language Models (LLMs) has revolutionized natural language pro,3,0.027710437774658203,-0.008276879787445068,1.0,0.32687308618736804,0.4083240379781328,1.0,0.7337594999698922,5.90625,0.7151221333382031
228,Practitioners often navigate LLM performance trade-offs by plotting Pareto front,6,0.004267215728759766,0.05754214525222778,0.7714285714285715,0.5532776810414738,0.5960331096046492,1.0,6.13298749999376,48.625,6.121439166658092
229,Allocating more compute to large language models (LLMs) reasoning has generally ,3,0.0029634833335876465,0.051542043685913086,0.5,0.4323098294788048,0.5178005923692572,1.0,0.7078401999897324,5.625,0.6977764000184834
230,The complexity of large language model (LLM) serving workloads has substantially,4,0.03953641653060913,-0.021078288555145264,0.19999999999999998,0.34039337323698954,0.4031326007240548,1.0,1.4411453999928199,11.359375,1.4455131333282527
231,The scaling of transformer-based Large Language Models (LLMs) has significantly ,3,0.07510751485824585,0.02581155300140381,0.5,0.4932814619189608,0.5317886006499689,1.0,1.0386904000188224,8.234375,1.0203384666820057
232,"We present Branch-Train-Stitch (BTS), an efficient and flexible training algorit",4,0.07250899076461792,-0.012609720230102539,0.7999999999999999,0.3255158884818852,0.3849962095129264,1.0,1.68053549999604,13.390625,1.6548769666502874
233,With the ubiquitous use of modern large language models (LLMs) across industries,4,0.07411491870880127,-0.052104651927948,1.0,0.30399230754203516,0.37453369101703127,1.0,1.3942849999875762,10.984375,1.3977195666520856
234,Malicious URL classification represents a crucial aspect of cyber security. Alth,3,0.035845160484313965,-0.014088809490203857,1.0,0.322208162916525,0.4046642925337704,1.0,0.8584523000172339,6.625,0.8213983666695034
235,"To ensure that large language model (LLM) responses are helpful and non-toxic, a",4,0.052145421504974365,-0.03693819046020508,0.7999999999999999,0.3284943193670688,0.3946801744841902,1.0,1.5991030999575742,12.578125,1.6036029999959283
236,The increasing use of synthetic data from the public Internet has enhanced data ,3,0.009747743606567383,-0.03476923704147339,1.0,0.6966735492133088,0.7095567590503157,1.0,0.7020437000319362,5.390625,0.6761680666628914
237,How could LLMs influence our democracy? We investigate LLMs' political leanings ,5,0.016090750694274902,-0.0024458765983581543,0.8999999999999998,0.5191587578148993,0.5552667839971364,0.9999999999999999,2.048847800004296,16.203125,2.025072133343201
238,"Large language models (LLMs) increasingly reach real-world applications, necessi",4,0.05578935146331787,0.006840348243713379,1.0,0.670368847864992,0.7051266257441403,1.0,1.2290117999655195,9.890625,1.221089600022727
239,Large language models (LLMs) have significantly improved their ability to perfor,2,0.07039046287536621,-0.003150641918182373,0.9999999999999999,0.46016782454801775,0.4621583537466408,0.9999999999999999,0.32180709997192025,2.484375,0.3158701333256128
240,We examine how large language models (LLMs) interpret historical stock returns a,4,0.06882411241531372,0.0230104923248291,0.39999999999999997,0.22506861902982578,0.35320793293572933,1.0,1.2501762000028975,9.953125,1.2389266333387543
241,Large language models (LLMs) have shown superb capability of modeling multimodal,2,0.057587385177612305,-0.0001952052116394043,0.9999999999999999,0.28223098107936,0.36846847226197205,0.9999999999999999,0.30596550001064315,2.28125,0.27502409999336425
242,Large Language Model (LLM) libraries have emerged as the foundational infrastruc,3,0.10046792030334473,-0.012117981910705566,0.5,0.21932320784027204,0.3540323471971677,1.0,0.6949077000026591,5.703125,0.6901172333552191
243,The pervasive use of textual formats in the documentation of software requiremen,4,0.01923888921737671,-0.005405902862548828,0.39999999999999997,0.9616346197647943,0.9972689665156346,1.0,1.4900435999734327,11.9375,1.5018294999996822
244,"LLMs have immense potential for generating plans, transforming an initial world ",3,-0.02003943920135498,-0.014834105968475342,0.5,0.37309248619349894,0.4381185516234701,1.0,0.766920999973081,6.078125,0.7395466999926915
245,Meeting summarization has become a critical task since digital encounters have b,7,0.011309981346130371,0.00035256147384643555,0.4642857142857144,0.3032420548273333,0.3875289349498807,1.0,8.317617400025483,66.28125,8.231293000009222
246,Large language models are increasingly adopted as semantic backbones for neural ,6,-0.0037022829055786133,0.029918432235717773,0.4285714285714286,0.40209740604718824,0.4596651339129469,1.0,6.214294100005645,49.625,6.261423033332297
247,Queueing systems present many opportunities for applying machine-learning predic,5,0.03545314073562622,-0.033379971981048584,0.8999999999999998,0.2829570387957366,0.3733409928805539,0.9999999999999999,2.6005388999474235,20.375,2.557761133357417
248,Decision-making agents based on pre-trained Large Language Models (LLMs) are inc,4,0.027480602264404297,-0.017010211944580078,0.7999999999999999,0.6413892229355415,0.6457758918251454,1.0,1.7358566999901086,13.875,1.7631820333384287
249,"Today, users ask Large language models (LLMs) as assistants to answer queries th",3,0.0458378791809082,-0.020891785621643066,1.0,0.31869064309363415,0.3989978599566531,1.0,0.8177463000174612,6.40625,0.7970669000060298
250,The centralization of Large Language Models (LLMs) development has created signi,5,0.041654765605926514,-0.04164403676986694,0.3,0.30805761408281396,0.37835517231800525,0.9999999999999999,2.6706331000314094,21.328125,2.711317266667417
251,The potential of large language models (LLMs) to generate harmful content poses ,3,0.09500080347061157,-0.010477125644683838,0.5,0.37802839489452916,0.4068436482908656,1.0,0.6752368999877945,5.375,0.6594462333402286
252,It is increasingly important to evaluate how text generation systems based on la,5,0.017531394958496094,-0.014356434345245361,0.09999999999999999,0.32078776391484276,0.39508678849297196,0.9999999999999999,2.973714000021573,23.703125,2.9583851666538976
253,"This paper presents Audio-Visual LLM, a Multimodal Large Language Model that tak",4,0.03319263458251953,-0.02217632532119751,0.39999999999999997,0.3141696236087887,0.3897255127439924,1.0,1.7463345999713056,11.84375,1.5419816000115436
254,The widespread adoption of open-source software (OSS) has accelerated software i,4,0.003656148910522461,0.06252723932266235,0.39999999999999997,1.0043681772449427,1.062762465128807,1.0,1.418679800000973,11.40625,1.4102153666705515
255,"Large Language Models (LLMs) excel in diverse tasks such as text generation, dat",3,0.07857370376586914,-0.019088566303253174,0.5,0.36537790351029953,0.4241606877364767,1.0,0.699452199973166,5.671875,0.6859742000233382
256,"We introduce ""Method Actors"" as a mental model for guiding LLM prompt engineerin",4,0.05013519525527954,-0.02300703525543213,0.7999999999999999,0.27366195460931936,0.364616035579151,1.0,1.3363934000371955,10.5,1.331346933322493
257,Recognizing if LLM output can be grounded in evidence is central to many tasks i,4,0.009942293167114258,0.005195319652557373,0.39999999999999997,0.9836544975371715,1.013761840851118,1.0,1.259710299957078,10.09375,1.2909386666724458
258,There are increasing indications that LLMs are not only used for producing scien,7,-0.0016309022903442383,0.01190096139907837,0.28571428571428575,0.5820433944693548,0.5968558848556735,1.0,11.54362339997897,91.9375,11.621170933338968
259,"While the widespread use of Large Language Models (LLMs) brings convenience, it ",3,0.02798837423324585,-0.008753418922424316,1.0,0.7202641640147869,0.7238492264384737,1.0,0.7860727999941446,6.234375,0.8126444999943487
260,This work introduces the LLM Online Spatial-temporal Reconstruction (LLM-OSR) fr,4,0.019812285900115967,-0.014050483703613281,1.0,0.35159164015004307,0.4323967310947661,1.0,2.138768800010439,17.21875,2.1088880666648038
261,"Interactive Data Analysis, the collaboration between humans and LLM agents, enab",6,0.028682291507720947,-0.0022878646850585938,0.7714285714285715,0.2598531286626395,0.35383910004075925,1.0,4.393750699993689,34.6875,4.382498033325343
262,With the rapid development of evaluation datasets to assess LLMs understanding a,6,-0.003572225570678711,-0.03006201982498169,0.5428571428571429,0.27216240578722023,0.3784891735914879,1.0,4.9571737999795005,39.46875,4.940306666656397
263,"Large language models (LLMs) serve as powerful tools for design, providing capab",3,0.025543510913848877,-0.009472548961639404,1.0,0.559429706523944,0.5970775164885541,1.0,0.8154899000073783,6.578125,0.7810165000070507
264,Retrieval-augmented generation (RAG) has shown impressive capability in providin,3,0.023572981357574463,-0.018144667148590088,0.5,0.27196709386732265,0.390419461659119,1.0,0.8563766999868676,6.828125,0.8656741999827015
265,The advancements in Large Language Models (LLMs) have been hindered by their sub,3,0.04571443796157837,-0.009802162647247314,0.5,0.25035161017540963,0.3872924422857792,1.0,0.8697747999685816,6.984375,0.8393800333530331
266,Jailbreaking is an emerging adversarial attack that bypasses the safety alignmen,5,0.039447247982025146,0.01750946044921875,0.8999999999999998,0.40049240427393806,0.5062252779736957,0.9999999999999999,2.8317394999903627,22.40625,2.822601133317221
267,Large Language Models (LLMs) have transformed the natural language processing la,3,0.07287377119064331,-0.017501652240753174,1.0,0.3444711356688852,0.393464854179137,1.0,0.6929912000196055,5.53125,0.6985331000178121
268,As large language models (LLMs) grow increasingly adept at processing unstructur,4,0.019577324390411377,-0.007596731185913086,0.7999999999999999,0.8323277945499801,0.8640793988460325,1.0,1.8068826000089757,14.328125,1.814192733319942
269,The surge of LLM studies makes synthesizing their findings challenging. Analysis,5,0.010659992694854736,0.04735541343688965,0.8999999999999998,0.2837183570437964,0.3817289872512798,0.9999999999999999,2.8556361999944784,22.484375,2.772326433332637
270,"Traditionally, AI development for two-player zero-sum games has relied on two pr",3,0.02289360761642456,-0.01286548376083374,0.5,0.4525108422775937,0.4886624807312457,1.0,0.8604465000098571,6.703125,0.8605431000081202
271,Existing work on improving language model reasoning typically explores a single ,4,0.04779893159866333,-0.007918596267700195,0.7999999999999999,0.3326834150754999,0.4037232840529593,1.0,1.4122987000155263,11.1875,1.4158902333389658
272,"Large language models (LLMs) have revolutionized AI applications, yet their enor",4,0.06662380695343018,-0.0456928014755249,0.19999999999999998,0.270016094032524,0.36943186762334773,1.0,1.5531656999955885,12.484375,1.5007994999953855
273,"Large Language Models (LLMs) have transformed natural language processing, demon",4,0.03461289405822754,-0.020132243633270264,0.19999999999999998,0.3936247850614486,0.44642750886989635,1.0,2.3900006000185385,18.984375,2.472065100000085
274,Large language models (LLMs) have exhibited great potential in autonomously comp,5,0.025447726249694824,-0.005106985569000244,0.09999999999999999,0.3129336907597892,0.3912840096709036,0.9999999999999999,2.6417660000151955,20.953125,2.6238612000015564
